Time      Date    	    Sum
[05:28:56.875 02/01/2002]	 -0.074
[05:28:56.883 02/01/2002]	 -0.074
[05:28:56.891 02/01/2002]	 -0.074
[05:28:56.898 02/01/2002]	 -0.074
[05:28:56.906 02/01/2002]	 -0.074
[05:28:56.914 02/01/2002]	 -0.074
[05:28:56.922 02/01/2002]	 -0.074
[05:28:56.930 02/01/2002]	 -0.074
[05:28:56.938 02/01/2002]	 -0.074
[05:28:56.945 02/01/2002]	 -0.074
[05:28:56.953 02/01/2002]	 -0.074
[05:28:56.961 02/01/2002]	 -0.074
[05:28:56.969 02/01/2002]	 -0.074
[05:28:56.977 02/01/2002]	 -0.074
[05:28:56.984 02/01/2002]	 -0.074
[05:28:56.992 02/01/2002]	 -0.074
[05:28:57.000 02/01/2002]	 -0.133
[05:28:57.008 02/01/2002]	 -0.133
[05:28:57.016 02/01/2002]	 -0.133
[05:28:57.023 02/01/2002]	 -0.133
[05:28:57.031 02/01/2002]	 -0.133
[05:28:57.039 02/01/2002]	 -0.133
[05:28:57.047 02/01/2002]	 -0.133
[05:28:57.055 02/01/2002]	 -0.133
[05:28:57.063 02/01/2002]	 -0.133
[05:28:57.070 02/01/2002]	 -0.133
[05:28:57.078 02/01/2002]	 -0.133
[05:28:57.086 02/01/2002]	 -0.133
[05:28:57.094 02/01/2002]	 -0.133
[05:28:57.102 02/01/2002]	 -0.133
[05:28:57.109 02/01/2002]	 -0.133
[05:28:57.117 02/01/2002]	 -0.133
[05:28:57.125 02/01/2002]	 -0.156
[05:28:57.133 02/01/2002]	 -0.156
[05:28:57.141 02/01/2002]	 -0.156
[05:28:57.148 02/01/2002]	 -0.156
[05:28:57.156 02/01/2002]	 -0.156
[05:28:57.164 02/01/2002]	 -0.156
[05:28:57.172 02/01/2002]	 -0.156
[05:28:57.180 02/01/2002]	 -0.156
[05:28:57.188 02/01/2002]	 -0.156
[05:28:57.195 02/01/2002]	 -0.156
[05:28:57.203 02/01/2002]	 -0.156
[05:28:57.211 02/01/2002]	 -0.156
[05:28:57.219 02/01/2002]	 -0.156
[05:28:57.227 02/01/2002]	 -0.156
[05:28:57.234 02/01/2002]	 -0.156
[05:28:57.242 02/01/2002]	 -0.156
[05:28:57.250 02/01/2002]	 -0.207
[05:28:57.258 02/01/2002]	 -0.207
[05:28:57.266 02/01/2002]	 -0.207
[05:28:57.273 02/01/2002]	 -0.207
[05:28:57.281 02/01/2002]	 -0.207
[05:28:57.289 02/01/2002]	 -0.207
[05:28:57.297 02/01/2002]	 -0.207
[05:28:57.305 02/01/2002]	 -0.207
[05:28:57.313 02/01/2002]	 -0.207
[05:28:57.320 02/01/2002]	 -0.207
[05:28:57.328 02/01/2002]	 -0.207
[05:28:57.336 02/01/2002]	 -0.207
[05:28:57.344 02/01/2002]	 -0.207
[05:28:57.352 02/01/2002]	 -0.207
[05:28:57.359 02/01/2002]	 -0.207
[05:28:57.367 02/01/2002]	 -0.207
[05:28:57.375 02/01/2002]	 -0.219
[05:28:57.383 02/01/2002]	 -0.219
[05:28:57.391 02/01/2002]	 -0.219
[05:28:57.398 02/01/2002]	 -0.219
[05:28:57.406 02/01/2002]	 -0.219
[05:28:57.414 02/01/2002]	 -0.219
[05:28:57.422 02/01/2002]	 -0.219
[05:28:57.430 02/01/2002]	 -0.219
[05:28:57.438 02/01/2002]	 -0.219
[05:28:57.445 02/01/2002]	 -0.219
[05:28:57.453 02/01/2002]	 -0.219
[05:28:57.461 02/01/2002]	 -0.219
[05:28:57.469 02/01/2002]	 -0.219
[05:28:57.477 02/01/2002]	 -0.219
[05:28:57.484 02/01/2002]	 -0.219
[05:28:57.492 02/01/2002]	 -0.219
[05:28:57.500 02/01/2002]	 -0.215
[05:28:57.508 02/01/2002]	 -0.215
[05:28:57.516 02/01/2002]	 -0.215
[05:28:57.523 02/01/2002]	 -0.215
[05:28:57.531 02/01/2002]	 -0.215
[05:28:57.539 02/01/2002]	 -0.215
[05:28:57.547 02/01/2002]	 -0.215
[05:28:57.555 02/01/2002]	 -0.215
[05:28:57.563 02/01/2002]	 -0.215
[05:28:57.570 02/01/2002]	 -0.215
[05:28:57.578 02/01/2002]	 -0.215
[05:28:57.586 02/01/2002]	 -0.215
[05:28:57.594 02/01/2002]	 -0.215
[05:28:57.602 02/01/2002]	 -0.215
[05:28:57.609 02/01/2002]	 -0.215
[05:28:57.617 02/01/2002]	 -0.215
[05:28:57.625 02/01/2002]	 -0.297
[05:28:57.633 02/01/2002]	 -0.297
[05:28:57.641 02/01/2002]	 -0.297
[05:28:57.648 02/01/2002]	 -0.297
[05:28:57.656 02/01/2002]	 -0.297
[05:28:57.664 02/01/2002]	 -0.297
[05:28:57.672 02/01/2002]	 -0.297
[05:28:57.680 02/01/2002]	 -0.297
[05:28:57.688 02/01/2002]	 -0.297
[05:28:57.695 02/01/2002]	 -0.297
[05:28:57.703 02/01/2002]	 -0.297
[05:28:57.711 02/01/2002]	 -0.297
[05:28:57.719 02/01/2002]	 -0.297
[05:28:57.727 02/01/2002]	 -0.297
[05:28:57.734 02/01/2002]	 -0.297
[05:28:57.742 02/01/2002]	 -0.297
[05:28:57.750 02/01/2002]	 -0.285
[05:28:57.758 02/01/2002]	 -0.285
[05:28:57.766 02/01/2002]	 -0.285
[05:28:57.773 02/01/2002]	 -0.285
[05:28:57.781 02/01/2002]	 -0.285
[05:28:57.789 02/01/2002]	 -0.285
[05:28:57.797 02/01/2002]	 -0.285
[05:28:57.805 02/01/2002]	 -0.285
[05:28:57.813 02/01/2002]	 -0.285
[05:28:57.820 02/01/2002]	 -0.285
[05:28:57.828 02/01/2002]	 -0.285
[05:28:57.836 02/01/2002]	 -0.285
[05:28:57.844 02/01/2002]	 -0.285
[05:28:57.852 02/01/2002]	 -0.285
[05:28:57.859 02/01/2002]	 -0.285
[05:28:57.867 02/01/2002]	 -0.285
[05:28:57.875 02/01/2002]	 -0.168
[05:28:57.883 02/01/2002]	 -0.168
[05:28:57.891 02/01/2002]	 -0.168
[05:28:57.898 02/01/2002]	 -0.168
[05:28:57.906 02/01/2002]	 -0.168
[05:28:57.914 02/01/2002]	 -0.168
[05:28:57.922 02/01/2002]	 -0.168
[05:28:57.930 02/01/2002]	 -0.168
[05:28:57.938 02/01/2002]	 -0.168
[05:28:57.945 02/01/2002]	 -0.168
[05:28:57.953 02/01/2002]	 -0.168
[05:28:57.961 02/01/2002]	 -0.168
[05:28:57.969 02/01/2002]	 -0.168
[05:28:57.977 02/01/2002]	 -0.168
[05:28:57.984 02/01/2002]	 -0.168
[05:28:57.992 02/01/2002]	 -0.168
[05:28:58.000 02/01/2002]	 -0.098
[05:28:58.008 02/01/2002]	 -0.098
[05:28:58.016 02/01/2002]	 -0.098
[05:28:58.023 02/01/2002]	 -0.098
[05:28:58.031 02/01/2002]	 -0.098
[05:28:58.039 02/01/2002]	 -0.098
[05:28:58.047 02/01/2002]	 -0.098
[05:28:58.055 02/01/2002]	 -0.098
[05:28:58.063 02/01/2002]	 -0.098
[05:28:58.070 02/01/2002]	 -0.098
[05:28:58.078 02/01/2002]	 -0.098
[05:28:58.086 02/01/2002]	 -0.098
[05:28:58.094 02/01/2002]	 -0.098
[05:28:58.102 02/01/2002]	 -0.098
[05:28:58.109 02/01/2002]	 -0.098
[05:28:58.117 02/01/2002]	 -0.098
[05:28:58.125 02/01/2002]	 -0.059
[05:28:58.133 02/01/2002]	 -0.059
[05:28:58.141 02/01/2002]	 -0.059
[05:28:58.148 02/01/2002]	 -0.059
[05:28:58.156 02/01/2002]	 -0.059
[05:28:58.164 02/01/2002]	 -0.059
[05:28:58.172 02/01/2002]	 -0.059
[05:28:58.180 02/01/2002]	 -0.059
[05:28:58.188 02/01/2002]	 -0.059
[05:28:58.195 02/01/2002]	 -0.059
[05:28:58.203 02/01/2002]	 -0.059
[05:28:58.211 02/01/2002]	 -0.059
[05:28:58.219 02/01/2002]	 -0.059
[05:28:58.227 02/01/2002]	 -0.059
[05:28:58.234 02/01/2002]	 -0.059
[05:28:58.242 02/01/2002]	 -0.059
[05:28:58.250 02/01/2002]	 -0.039
[05:28:58.258 02/01/2002]	 -0.039
[05:28:58.266 02/01/2002]	 -0.039
[05:28:58.273 02/01/2002]	 -0.039
[05:28:58.281 02/01/2002]	 -0.039
[05:28:58.289 02/01/2002]	 -0.039
[05:28:58.297 02/01/2002]	 -0.039
[05:28:58.305 02/01/2002]	 -0.039
[05:28:58.313 02/01/2002]	 -0.039
[05:28:58.320 02/01/2002]	 -0.039
[05:28:58.328 02/01/2002]	 -0.039
[05:28:58.336 02/01/2002]	 -0.039
[05:28:58.344 02/01/2002]	 -0.039
[05:28:58.352 02/01/2002]	 -0.039
[05:28:58.359 02/01/2002]	 -0.039
[05:28:58.367 02/01/2002]	 -0.039
[05:28:58.375 02/01/2002]	 -0.008
[05:28:58.383 02/01/2002]	 -0.008
[05:28:58.391 02/01/2002]	 -0.008
[05:28:58.398 02/01/2002]	 -0.008
[05:28:58.406 02/01/2002]	 -0.008
[05:28:58.414 02/01/2002]	 -0.008
[05:28:58.422 02/01/2002]	 -0.008
[05:28:58.430 02/01/2002]	 -0.008
[05:28:58.438 02/01/2002]	 -0.008
[05:28:58.445 02/01/2002]	 -0.008
[05:28:58.453 02/01/2002]	 -0.008
[05:28:58.461 02/01/2002]	 -0.008
[05:28:58.469 02/01/2002]	 -0.008
[05:28:58.477 02/01/2002]	 -0.008
[05:28:58.484 02/01/2002]	 -0.008
[05:28:58.492 02/01/2002]	 -0.008
[05:28:58.500 02/01/2002]	 -0.047
[05:28:58.508 02/01/2002]	 -0.047
[05:28:58.516 02/01/2002]	 -0.047
[05:28:58.523 02/01/2002]	 -0.047
[05:28:58.531 02/01/2002]	 -0.047
[05:28:58.539 02/01/2002]	 -0.047
[05:28:58.547 02/01/2002]	 -0.047
[05:28:58.555 02/01/2002]	 -0.047
[05:28:58.563 02/01/2002]	 -0.047
[05:28:58.570 02/01/2002]	 -0.047
[05:28:58.578 02/01/2002]	 -0.047
[05:28:58.586 02/01/2002]	 -0.047
[05:28:58.594 02/01/2002]	 -0.047
[05:28:58.602 02/01/2002]	 -0.047
[05:28:58.609 02/01/2002]	 -0.047
[05:28:58.617 02/01/2002]	 -0.047
[05:28:58.625 02/01/2002]	 -0.113
[05:28:58.633 02/01/2002]	 -0.113
[05:28:58.641 02/01/2002]	 -0.113
[05:28:58.648 02/01/2002]	 -0.113
[05:28:58.656 02/01/2002]	 -0.113
[05:28:58.664 02/01/2002]	 -0.113
[05:28:58.672 02/01/2002]	 -0.113
[05:28:58.680 02/01/2002]	 -0.113
[05:28:58.688 02/01/2002]	 -0.113
[05:28:58.695 02/01/2002]	 -0.113
[05:28:58.703 02/01/2002]	 -0.113
[05:28:58.711 02/01/2002]	 -0.113
[05:28:58.719 02/01/2002]	 -0.113
[05:28:58.727 02/01/2002]	 -0.113
[05:28:58.734 02/01/2002]	 -0.113
[05:28:58.742 02/01/2002]	 -0.113
[05:28:58.750 02/01/2002]	  0.047
[05:28:58.758 02/01/2002]	  0.047
[05:28:58.766 02/01/2002]	  0.047
[05:28:58.773 02/01/2002]	  0.047
[05:28:58.781 02/01/2002]	  0.047
[05:28:58.789 02/01/2002]	  0.047
[05:28:58.797 02/01/2002]	  0.047
[05:28:58.805 02/01/2002]	  0.047
[05:28:58.813 02/01/2002]	  0.047
[05:28:58.820 02/01/2002]	  0.047
[05:28:58.828 02/01/2002]	  0.047
[05:28:58.836 02/01/2002]	  0.047
[05:28:58.844 02/01/2002]	  0.047
[05:28:58.852 02/01/2002]	  0.047
[05:28:58.859 02/01/2002]	  0.047
[05:28:58.867 02/01/2002]	  0.047
[05:28:58.875 02/01/2002]	  0.285
[05:28:58.883 02/01/2002]	  0.285
[05:28:58.891 02/01/2002]	  0.285
[05:28:58.898 02/01/2002]	  0.285
[05:28:58.906 02/01/2002]	  0.285
[05:28:58.914 02/01/2002]	  0.285
[05:28:58.922 02/01/2002]	  0.285
[05:28:58.930 02/01/2002]	  0.285
[05:28:58.938 02/01/2002]	  0.285
[05:28:58.945 02/01/2002]	  0.285
[05:28:58.953 02/01/2002]	  0.285
[05:28:58.961 02/01/2002]	  0.285
[05:28:58.969 02/01/2002]	  0.285
[05:28:58.977 02/01/2002]	  0.285
[05:28:58.984 02/01/2002]	  0.285
[05:28:58.992 02/01/2002]	  0.285
[05:28:59.000 02/01/2002]	  0.508
[05:28:59.008 02/01/2002]	  0.508
[05:28:59.016 02/01/2002]	  0.508
[05:28:59.023 02/01/2002]	  0.508
[05:28:59.031 02/01/2002]	  0.508
[05:28:59.039 02/01/2002]	  0.508
[05:28:59.047 02/01/2002]	  0.508
[05:28:59.055 02/01/2002]	  0.508
[05:28:59.063 02/01/2002]	  0.508
[05:28:59.070 02/01/2002]	  0.508
[05:28:59.078 02/01/2002]	  0.508
[05:28:59.086 02/01/2002]	  0.508
[05:28:59.094 02/01/2002]	  0.508
[05:28:59.102 02/01/2002]	  0.508
[05:28:59.109 02/01/2002]	  0.508
[05:28:59.117 02/01/2002]	  0.508
[05:28:59.125 02/01/2002]	  0.688
[05:28:59.133 02/01/2002]	  0.688
[05:28:59.141 02/01/2002]	  0.688
[05:28:59.148 02/01/2002]	  0.688
[05:28:59.156 02/01/2002]	  0.688
[05:28:59.164 02/01/2002]	  0.688
[05:28:59.172 02/01/2002]	  0.688
[05:28:59.180 02/01/2002]	  0.688
[05:28:59.188 02/01/2002]	  0.688
[05:28:59.195 02/01/2002]	  0.688
[05:28:59.203 02/01/2002]	  0.688
[05:28:59.211 02/01/2002]	  0.688
[05:28:59.219 02/01/2002]	  0.688
[05:28:59.227 02/01/2002]	  0.688
[05:28:59.234 02/01/2002]	  0.688
[05:28:59.242 02/01/2002]	  0.688
[05:28:59.250 02/01/2002]	  0.805
[05:28:59.258 02/01/2002]	  0.805
[05:28:59.266 02/01/2002]	  0.805
[05:28:59.273 02/01/2002]	  0.805
[05:28:59.281 02/01/2002]	  0.805
[05:28:59.289 02/01/2002]	  0.805
[05:28:59.297 02/01/2002]	  0.805
[05:28:59.305 02/01/2002]	  0.805
[05:28:59.313 02/01/2002]	  0.805
[05:28:59.320 02/01/2002]	  0.805
[05:28:59.328 02/01/2002]	  0.805
[05:28:59.336 02/01/2002]	  0.805
[05:28:59.344 02/01/2002]	  0.805
[05:28:59.352 02/01/2002]	  0.805
[05:28:59.359 02/01/2002]	  0.805
[05:28:59.367 02/01/2002]	  0.805
[05:28:59.375 02/01/2002]	  0.875
[05:28:59.383 02/01/2002]	  0.875
[05:28:59.391 02/01/2002]	  0.875
[05:28:59.398 02/01/2002]	  0.875
[05:28:59.406 02/01/2002]	  0.875
[05:28:59.414 02/01/2002]	  0.875
[05:28:59.422 02/01/2002]	  0.875
[05:28:59.430 02/01/2002]	  0.875
[05:28:59.438 02/01/2002]	  0.875
[05:28:59.445 02/01/2002]	  0.875
[05:28:59.453 02/01/2002]	  0.875
[05:28:59.461 02/01/2002]	  0.875
[05:28:59.469 02/01/2002]	  0.875
[05:28:59.477 02/01/2002]	  0.875
[05:28:59.484 02/01/2002]	  0.875
[05:28:59.492 02/01/2002]	  0.875
[05:28:59.500 02/01/2002]	  0.758
[05:28:59.508 02/01/2002]	  0.758
[05:28:59.516 02/01/2002]	  0.758
[05:28:59.523 02/01/2002]	  0.758
[05:28:59.531 02/01/2002]	  0.758
[05:28:59.539 02/01/2002]	  0.758
[05:28:59.547 02/01/2002]	  0.758
[05:28:59.555 02/01/2002]	  0.758
[05:28:59.563 02/01/2002]	  0.758
[05:28:59.570 02/01/2002]	  0.758
[05:28:59.578 02/01/2002]	  0.758
[05:28:59.586 02/01/2002]	  0.758
[05:28:59.594 02/01/2002]	  0.758
[05:28:59.602 02/01/2002]	  0.758
[05:28:59.609 02/01/2002]	  0.758
[05:28:59.617 02/01/2002]	  0.758
[05:28:59.625 02/01/2002]	  0.582
[05:28:59.633 02/01/2002]	  0.582
[05:28:59.641 02/01/2002]	  0.582
[05:28:59.648 02/01/2002]	  0.582
[05:28:59.656 02/01/2002]	  0.582
[05:28:59.664 02/01/2002]	  0.582
[05:28:59.672 02/01/2002]	  0.582
[05:28:59.680 02/01/2002]	  0.582
[05:28:59.688 02/01/2002]	  0.582
[05:28:59.695 02/01/2002]	  0.582
[05:28:59.703 02/01/2002]	  0.582
[05:28:59.711 02/01/2002]	  0.582
[05:28:59.719 02/01/2002]	  0.582
[05:28:59.727 02/01/2002]	  0.582
[05:28:59.734 02/01/2002]	  0.582
[05:28:59.742 02/01/2002]	  0.582
[05:28:59.750 02/01/2002]	  0.504
[05:28:59.758 02/01/2002]	  0.504
[05:28:59.766 02/01/2002]	  0.504
[05:28:59.773 02/01/2002]	  0.504
[05:28:59.781 02/01/2002]	  0.504
[05:28:59.789 02/01/2002]	  0.504
[05:28:59.797 02/01/2002]	  0.504
[05:28:59.805 02/01/2002]	  0.504
[05:28:59.813 02/01/2002]	  0.504
[05:28:59.820 02/01/2002]	  0.504
[05:28:59.828 02/01/2002]	  0.504
[05:28:59.836 02/01/2002]	  0.504
[05:28:59.844 02/01/2002]	  0.504
[05:28:59.852 02/01/2002]	  0.504
[05:28:59.859 02/01/2002]	  0.504
[05:28:59.867 02/01/2002]	  0.504
[05:28:59.875 02/01/2002]	  0.551
[05:28:59.883 02/01/2002]	  0.551
[05:28:59.891 02/01/2002]	  0.551
[05:28:59.898 02/01/2002]	  0.551
[05:28:59.906 02/01/2002]	  0.551
[05:28:59.914 02/01/2002]	  0.551
[05:28:59.922 02/01/2002]	  0.551
[05:28:59.930 02/01/2002]	  0.551
[05:28:59.938 02/01/2002]	  0.551
[05:28:59.945 02/01/2002]	  0.551
[05:28:59.953 02/01/2002]	  0.551
[05:28:59.961 02/01/2002]	  0.551
[05:28:59.969 02/01/2002]	  0.551
[05:28:59.977 02/01/2002]	  0.551
[05:28:59.984 02/01/2002]	  0.551
[05:28:59.992 02/01/2002]	  0.551
[05:29:00.000 02/01/2002]	  0.621
[05:29:00.008 02/01/2002]	  0.621
[05:29:00.016 02/01/2002]	  0.621
[05:29:00.023 02/01/2002]	  0.621
[05:29:00.031 02/01/2002]	  0.621
[05:29:00.039 02/01/2002]	  0.621
[05:29:00.047 02/01/2002]	  0.621
[05:29:00.055 02/01/2002]	  0.621
[05:29:00.063 02/01/2002]	  0.621
[05:29:00.070 02/01/2002]	  0.621
[05:29:00.078 02/01/2002]	  0.621
[05:29:00.086 02/01/2002]	  0.621
[05:29:00.094 02/01/2002]	  0.621
[05:29:00.102 02/01/2002]	  0.621
[05:29:00.109 02/01/2002]	  0.621
[05:29:00.117 02/01/2002]	  0.621
[05:29:00.125 02/01/2002]	  0.582
[05:29:00.133 02/01/2002]	  0.582
[05:29:00.141 02/01/2002]	  0.582
[05:29:00.148 02/01/2002]	  0.582
[05:29:00.156 02/01/2002]	  0.582
[05:29:00.164 02/01/2002]	  0.582
[05:29:00.172 02/01/2002]	  0.582
[05:29:00.180 02/01/2002]	  0.582
[05:29:00.188 02/01/2002]	  0.582
[05:29:00.195 02/01/2002]	  0.582
[05:29:00.203 02/01/2002]	  0.582
[05:29:00.211 02/01/2002]	  0.582
[05:29:00.219 02/01/2002]	  0.582
[05:29:00.227 02/01/2002]	  0.582
[05:29:00.234 02/01/2002]	  0.582
[05:29:00.242 02/01/2002]	  0.582
[05:29:00.250 02/01/2002]	  0.653
[05:29:00.258 02/01/2002]	  0.653
[05:29:00.266 02/01/2002]	  0.653
[05:29:00.273 02/01/2002]	  0.653
[05:29:00.281 02/01/2002]	  0.653
[05:29:00.289 02/01/2002]	  0.653
[05:29:00.297 02/01/2002]	  0.653
[05:29:00.305 02/01/2002]	  0.653
[05:29:00.313 02/01/2002]	  0.653
[05:29:00.320 02/01/2002]	  0.653
[05:29:00.328 02/01/2002]	  0.653
[05:29:00.336 02/01/2002]	  0.653
[05:29:00.344 02/01/2002]	  0.653
[05:29:00.352 02/01/2002]	  0.653
[05:29:00.359 02/01/2002]	  0.653
[05:29:00.367 02/01/2002]	  0.653
[05:29:00.375 02/01/2002]	  0.625
[05:29:00.383 02/01/2002]	  0.625
[05:29:00.391 02/01/2002]	  0.625
[05:29:00.398 02/01/2002]	  0.625
[05:29:00.406 02/01/2002]	  0.625
[05:29:00.414 02/01/2002]	  0.625
[05:29:00.422 02/01/2002]	  0.625
[05:29:00.430 02/01/2002]	  0.625
[05:29:00.438 02/01/2002]	  0.625
[05:29:00.445 02/01/2002]	  0.625
[05:29:00.453 02/01/2002]	  0.625
[05:29:00.461 02/01/2002]	  0.625
[05:29:00.469 02/01/2002]	  0.625
[05:29:00.477 02/01/2002]	  0.625
[05:29:00.484 02/01/2002]	  0.625
[05:29:00.492 02/01/2002]	  0.625
[05:29:00.500 02/01/2002]	  0.410
[05:29:00.508 02/01/2002]	  0.410
[05:29:00.516 02/01/2002]	  0.410
[05:29:00.523 02/01/2002]	  0.410
[05:29:00.531 02/01/2002]	  0.410
[05:29:00.539 02/01/2002]	  0.410
[05:29:00.547 02/01/2002]	  0.410
[05:29:00.555 02/01/2002]	  0.410
[05:29:00.563 02/01/2002]	  0.410
[05:29:00.570 02/01/2002]	  0.410
[05:29:00.578 02/01/2002]	  0.410
[05:29:00.586 02/01/2002]	  0.410
[05:29:00.594 02/01/2002]	  0.410
[05:29:00.602 02/01/2002]	  0.410
[05:29:00.609 02/01/2002]	  0.410
[05:29:00.617 02/01/2002]	  0.410
[05:29:00.625 02/01/2002]	  0.324
[05:29:00.633 02/01/2002]	  0.324
[05:29:00.641 02/01/2002]	  0.324
[05:29:00.648 02/01/2002]	  0.324
[05:29:00.656 02/01/2002]	  0.324
[05:29:00.664 02/01/2002]	  0.324
[05:29:00.672 02/01/2002]	  0.324
[05:29:00.680 02/01/2002]	  0.324
[05:29:00.688 02/01/2002]	  0.324
[05:29:00.695 02/01/2002]	  0.324
[05:29:00.703 02/01/2002]	  0.324
[05:29:00.711 02/01/2002]	  0.324
[05:29:00.719 02/01/2002]	  0.324
[05:29:00.727 02/01/2002]	  0.324
[05:29:00.734 02/01/2002]	  0.324
[05:29:00.742 02/01/2002]	  0.324
[05:29:00.750 02/01/2002]	  0.344
[05:29:00.758 02/01/2002]	  0.344
[05:29:00.766 02/01/2002]	  0.344
[05:29:00.773 02/01/2002]	  0.344
[05:29:00.781 02/01/2002]	  0.344
[05:29:00.789 02/01/2002]	  0.344
[05:29:00.797 02/01/2002]	  0.344
[05:29:00.805 02/01/2002]	  0.344
[05:29:00.813 02/01/2002]	  0.344
[05:29:00.820 02/01/2002]	  0.344
[05:29:00.828 02/01/2002]	  0.344
[05:29:00.836 02/01/2002]	  0.344
[05:29:00.844 02/01/2002]	  0.344
[05:29:00.852 02/01/2002]	  0.344
[05:29:00.859 02/01/2002]	  0.344
[05:29:00.867 02/01/2002]	  0.344
[05:29:00.875 02/01/2002]	  0.371
[05:29:00.883 02/01/2002]	  0.371
[05:29:00.891 02/01/2002]	  0.371
[05:29:00.898 02/01/2002]	  0.371
[05:29:00.906 02/01/2002]	  0.371
[05:29:00.914 02/01/2002]	  0.371
[05:29:00.922 02/01/2002]	  0.371
[05:29:00.930 02/01/2002]	  0.371
[05:29:00.938 02/01/2002]	  0.371
[05:29:00.945 02/01/2002]	  0.371
[05:29:00.953 02/01/2002]	  0.371
[05:29:00.961 02/01/2002]	  0.371
[05:29:00.969 02/01/2002]	  0.371
[05:29:00.977 02/01/2002]	  0.371
[05:29:00.984 02/01/2002]	  0.371
[05:29:00.992 02/01/2002]	  0.371
[05:29:01.000 02/01/2002]	  0.274
[05:29:01.008 02/01/2002]	  0.274
[05:29:01.016 02/01/2002]	  0.274
[05:29:01.023 02/01/2002]	  0.274
[05:29:01.031 02/01/2002]	  0.274
[05:29:01.039 02/01/2002]	  0.274
[05:29:01.047 02/01/2002]	  0.274
[05:29:01.055 02/01/2002]	  0.274
[05:29:01.063 02/01/2002]	  0.274
[05:29:01.070 02/01/2002]	  0.274
[05:29:01.078 02/01/2002]	  0.274
[05:29:01.086 02/01/2002]	  0.274
[05:29:01.094 02/01/2002]	  0.274
[05:29:01.102 02/01/2002]	  0.274
[05:29:01.109 02/01/2002]	  0.274
[05:29:01.117 02/01/2002]	  0.274
[05:29:01.125 02/01/2002]	  0.481
[05:29:01.133 02/01/2002]	  0.481
[05:29:01.141 02/01/2002]	  0.481
[05:29:01.148 02/01/2002]	  0.481
[05:29:01.156 02/01/2002]	  0.481
[05:29:01.164 02/01/2002]	  0.481
[05:29:01.172 02/01/2002]	  0.481
[05:29:01.180 02/01/2002]	  0.481
[05:29:01.188 02/01/2002]	  0.481
[05:29:01.195 02/01/2002]	  0.481
[05:29:01.203 02/01/2002]	  0.481
[05:29:01.211 02/01/2002]	  0.481
[05:29:01.219 02/01/2002]	  0.481
[05:29:01.227 02/01/2002]	  0.481
[05:29:01.234 02/01/2002]	  0.481
[05:29:01.242 02/01/2002]	  0.481
[05:29:01.250 02/01/2002]	  0.309
[05:29:01.258 02/01/2002]	  0.309
[05:29:01.266 02/01/2002]	  0.309
[05:29:01.273 02/01/2002]	  0.309
[05:29:01.281 02/01/2002]	  0.309
[05:29:01.289 02/01/2002]	  0.309
[05:29:01.297 02/01/2002]	  0.309
[05:29:01.305 02/01/2002]	  0.309
[05:29:01.313 02/01/2002]	  0.309
[05:29:01.320 02/01/2002]	  0.309
[05:29:01.328 02/01/2002]	  0.309
[05:29:01.336 02/01/2002]	  0.309
[05:29:01.344 02/01/2002]	  0.309
[05:29:01.352 02/01/2002]	  0.309
[05:29:01.359 02/01/2002]	  0.309
[05:29:01.367 02/01/2002]	  0.309
[05:29:01.375 02/01/2002]	 -0.570
[05:29:01.383 02/01/2002]	 -0.570
[05:29:01.391 02/01/2002]	 -0.570
[05:29:01.398 02/01/2002]	 -0.570
[05:29:01.406 02/01/2002]	 -0.570
[05:29:01.414 02/01/2002]	 -0.570
[05:29:01.422 02/01/2002]	 -0.570
[05:29:01.430 02/01/2002]	 -0.570
[05:29:01.438 02/01/2002]	 -0.570
[05:29:01.445 02/01/2002]	 -0.570
[05:29:01.453 02/01/2002]	 -0.570
[05:29:01.461 02/01/2002]	 -0.570
[05:29:01.469 02/01/2002]	 -0.570
[05:29:01.477 02/01/2002]	 -0.570
[05:29:01.484 02/01/2002]	 -0.570
[05:29:01.492 02/01/2002]	 -0.570
[05:29:01.500 02/01/2002]	 -1.063
[05:29:01.508 02/01/2002]	 -1.063
[05:29:01.516 02/01/2002]	 -1.063
[05:29:01.523 02/01/2002]	 -1.063
[05:29:01.531 02/01/2002]	 -1.063
[05:29:01.539 02/01/2002]	 -1.063
[05:29:01.547 02/01/2002]	 -1.063
[05:29:01.555 02/01/2002]	 -1.063
[05:29:01.563 02/01/2002]	 -1.063
[05:29:01.570 02/01/2002]	 -1.063
[05:29:01.578 02/01/2002]	 -1.063
[05:29:01.586 02/01/2002]	 -1.063
[05:29:01.594 02/01/2002]	 -1.063
[05:29:01.602 02/01/2002]	 -1.063
[05:29:01.609 02/01/2002]	 -1.063
[05:29:01.617 02/01/2002]	 -1.063
[05:29:01.625 02/01/2002]	 -1.157
[05:29:01.633 02/01/2002]	 -1.157
[05:29:01.641 02/01/2002]	 -1.157
[05:29:01.648 02/01/2002]	 -1.157
[05:29:01.656 02/01/2002]	 -1.157
[05:29:01.664 02/01/2002]	 -1.157
[05:29:01.672 02/01/2002]	 -1.157
[05:29:01.680 02/01/2002]	 -1.157
[05:29:01.688 02/01/2002]	 -1.157
[05:29:01.695 02/01/2002]	 -1.157
[05:29:01.703 02/01/2002]	 -1.157
[05:29:01.711 02/01/2002]	 -1.157
[05:29:01.719 02/01/2002]	 -1.157
[05:29:01.727 02/01/2002]	 -1.157
